"Ticker","Index","Country"
"MEG.TO","TSX","Canada"
"MX.TO","TSX","Canada"
"MRU.TO","TSX","Canada"
"MTY.TO","TSX","Canada"
"MTL.TO","TSX","Canada"
"NA.TO","TSX","Canada"
"NGD.TO","TSX","Canada"
"NXE.TO","TSX","Canada"
"NFI.TO","TSX","Canada"
"NPI.TO","TSX","Canada"
"NG.TO","TSX","Canada"
"NTR.TO","TSX","Canada"
"NVEI.TO","TSX","Canada"
"OGC.TO","TSX","Canada"
"ONEX.TO","TSX","Canada"
"OTEX.TO","TSX","Canada"
"OGI.TO","TSX","Canada"
"OR.TO","TSX","Canada"
"OSK.TO","TSX","Canada"
"PAAS.TO","TSX","Canada"
"PXT.TO","TSX","Canada"
"PKI.TO","TSX","Canada"
"PPL.TO","TSX","Canada"
"POW.TO","TSX","Canada"
"PSK.TO","TSX","Canada"
"PBH.TO","TSX","Canada"
"PRMW.TO","TSX","Canada"
"REAL.TO","TSX","Canada"
"QSR.TO","TSX","Canada"
"RCH.TO","TSX","Canada"
"RBA.TO","TSX","Canada"
"RY.TO","TSX","Canada"
"RUS.TO","TSX","Canada"
"SSL.TO","TSX","Canada"
"SAP.TO","TSX","Canada"
"SEA.TO","TSX","Canada"
"SHOP.TO","TSX","Canada"
"SIA.TO","TSX","Canada"
"SVM.TO","TSX","Canada"
"SIL.TO","TSX","Canada"
"ZZZ.TO","TSX","Canada"
"TOY.TO","TSX","Canada"
"SII.TO","TSX","Canada"
"SSRM.TO","TSX","Canada"
"STN.TO","TSX","Canada"
"STLC.TO","TSX","Canada"
"SJ.TO","TSX","Canada"
"SLF.TO","TSX","Canada"
"SU.TO","TSX","Canada"
"SOY.TO","TSX","Canada"
"SPB.TO","TSX","Canada"
"TRP.TO","TSX","Canada"
"T.TO","TSX","Canada"
"TIXT.TO","TSX","Canada"
"TFII.TO","TSX","Canada"
"NWC.TO","TSX","Canada"
"TRI.TO","TSX","Canada"
"TLRY.TO","TSX","Canada"
"X.TO","TSX","Canada"
"TXG.TO","TSX","Canada"
"TIH.TO","TSX","Canada"
"TD.TO","TSX","Canada"
"TOU.TO","TSX","Canada"
"TA.TO","TSX","Canada"
"RNW.TO","TSX","Canada"
"TCN.TO","TSX","Canada"
"TSU.TO","TSX","Canada"
"VET.TO","TSX","Canada"
"WCN.TO","TSX","Canada"
"WELL.TO","TSX","Canada"
"WDO.TO","TSX","Canada"
"WFG.TO","TSX","Canada"
"WPRT.TO","TSX","Canada"
"WTE.TO","TSX","Canada"
"WPM.TO","TSX","Canada"
"WCP.TO","TSX","Canada"
"WPK.TO","TSX","Canada"
"WSP.TO","TSX","Canada"
"AI.PA","CAC40","France"
"AIR.PA","CAC40","France"
"ALO.PA","CAC40","France"
"MT.AS","CAC40","France"
"CS.PA","CAC40","France"
"BNP.PA","CAC40","France"
"EN.PA","CAC40","France"
"CAP.PA","CAC40","France"
"CA.PA","CAC40","France"
"ACA.PA","CAC40","France"
"BN.PA","CAC40","France"
"DSY.PA","CAC40","France"
"EDEN.PA","CAC40","France"
"ENGI.PA","CAC40","France"
"EL.PA","CAC40","France"
"ERF.PA","CAC40","France"
"RMS.PA","CAC40","France"
"KER.PA","CAC40","France"
"OR.PA","CAC40","France"
"LR.PA","CAC40","France"
"MC.PA","CAC40","France"
"ML.PA","CAC40","France"
"ORA.PA","CAC40","France"
"RI.PA","CAC40","France"
"PUB.PA","CAC40","France"
"RNO.PA","CAC40","France"
"SAF.PA","CAC40","France"
"SGO.PA","CAC40","France"
"SAN.PA","CAC40","France"
"SU.PA","CAC40","France"
"GLE.PA","CAC40","France"
"STLAP.PA","CAC40","France"
"STMPA.PA","CAC40","France"
"TEP.PA","CAC40","France"
"HO.PA","CAC40","France"
"TTE.PA","CAC40","France"
"URW.PA","CAC40","France"
"VIE.PA","CAC40","France"
"DG.PA","CAC40","France"
"WLN.PA","CAC40","France"
"ADS.DE","DAX","Germany"
"AIR.DE","DAX","Germany"
"ALV.DE","DAX","Germany"
"BAS.DE","DAX","Germany"
"BAYN.DE","DAX","Germany"
"BEI.DE","DAX","Germany"
"BMW.DE","DAX","Germany"
"BNR.DE","DAX","Germany"
"CBK.DE","DAX","Germany"
"CON.DE","DAX","Germany"
"1COV.DE","DAX","Germany"
"DTG.DE","DAX","Germany"
"DBK.DE","DAX","Germany"
"DB1.DE","DAX","Germany"
"DHL.DE","DAX","Germany"
"DTE.DE","DAX","Germany"
"EOAN.DE","DAX","Germany"
"FRE.DE","DAX","Germany"
"HNR1.DE","DAX","Germany"
"HEI.DE","DAX","Germany"
"HEN3.DE","DAX","Germany"
"IFX.DE","DAX","Germany"
"MBG.DE","DAX","Germany"
"MRK.DE","DAX","Germany"
"MTX.DE","DAX","Germany"
"MUV2.DE","DAX","Germany"
"P911.DE","DAX","Germany"
"PAH3.DE","DAX","Germany"
"QIA.DE","DAX","Germany"
"RHM.DE","DAX","Germany"
"RWE.DE","DAX","Germany"
"SAP.DE","DAX","Germany"
"SRT3.DE","DAX","Germany"
"SIE.DE","DAX","Germany"
"ENR.DE","DAX","Germany"
"SHL.DE","DAX","Germany"
"SY1.DE","DAX","Germany"
"VOW3.DE","DAX","Germany"
"VNA.DE","DAX","Germany"
"ZAL.DE","DAX","Germany"
"ADANIENT.NS","NIFTY50","India"
"ADANIPORTS.NS","NIFTY50","India"
"APOLLOHOSP.NS","NIFTY50","India"
"ASIANPAINT.NS","NIFTY50","India"
"AXISBANK.NS","NIFTY50","India"
"BAJAJ-AUTO.NS","NIFTY50","India"
"BAJFINANCE.NS","NIFTY50","India"
"BAJAJFINSV.NS","NIFTY50","India"
"BPCL.NS","NIFTY50","India"
"BHARTIARTL.NS","NIFTY50","India"
"BRITANNIA.NS","NIFTY50","India"
"CIPLA.NS","NIFTY50","India"
"COALINDIA.NS","NIFTY50","India"
"DIVISLAB.NS","NIFTY50","India"
"DRREDDY.NS","NIFTY50","India"
"EICHERMOT.NS","NIFTY50","India"
"GRASIM.NS","NIFTY50","India"
"HCLTECH.NS","NIFTY50","India"
"HDFCBANK.NS","NIFTY50","India"
"HDFCLIFE.NS","NIFTY50","India"
"HEROMOTOCO.NS","NIFTY50","India"
"HINDALCO.NS","NIFTY50","India"
"HINDUNILVR.NS","NIFTY50","India"
"ICICIBANK.NS","NIFTY50","India"
"INDUSINDBK.NS","NIFTY50","India"
"INFY.NS","NIFTY50","India"
"ITC.NS","NIFTY50","India"
"JSWSTEEL.NS","NIFTY50","India"
"KOTAKBANK.NS","NIFTY50","India"
"LT.NS","NIFTY50","India"
"LTIM.NS","NIFTY50","India"
"M&M.NS","NIFTY50","India"
"MARUTI.NS","NIFTY50","India"
"NESTLEIND.NS","NIFTY50","India"
"NTPC.NS","NIFTY50","India"
"ONGC.NS","NIFTY50","India"
"POWERGRID.NS","NIFTY50","India"
"RELIANCE.NS","NIFTY50","India"
"SBILIFE.NS","NIFTY50","India"
"SBIN.NS","NIFTY50","India"
"SUNPHARMA.NS","NIFTY50","India"
"TATAMOTORS.NS","NIFTY50","India"
"TATASTEEL.NS","NIFTY50","India"
"TCS.NS","NIFTY50","India"
"TATACONSUM.NS","NIFTY50","India"
"TECHM.NS","NIFTY50","India"
"TITAN.NS","NIFTY50","India"
"ULTRACEMCO.NS","NIFTY50","India"
"UPL.NS","NIFTY50","India"
"WIPRO.NS","NIFTY50","India"
"A2A.MI","FTSE MIB","Italy"
"AMP.MI","FTSE MIB","Italy"
"AZM.MI","FTSE MIB","Italy"
"BGN.MI","FTSE MIB","Italy"
"BMED.MI","FTSE MIB","Italy"
"BAMI.MI","FTSE MIB","Italy"
"BPE.MI","FTSE MIB","Italy"
"BZU.MI","FTSE MIB","Italy"
"CPR.MI","FTSE MIB","Italy"
"CNHI.MI","FTSE MIB","Italy"
"DIA.MI","FTSE MIB","Italy"
"ENEL.MI","FTSE MIB","Italy"
"ENI.MI","FTSE MIB","Italy"
"ERG.MI","FTSE MIB","Italy"
"RACE.MI","FTSE MIB","Italy"
"FBK.MI","FTSE MIB","Italy"
"G.MI","FTSE MIB","Italy"
"HER.MI","FTSE MIB","Italy"
"IP.MI","FTSE MIB","Italy"
"ISP.MI","FTSE MIB","Italy"
"INW.MI","FTSE MIB","Italy"
"IG.MI","FTSE MIB","Italy"
"IVG.MI","FTSE MIB","Italy"
"LDO.MI","FTSE MIB","Italy"
"MB.MI","FTSE MIB","Italy"
"MONC.MI","FTSE MIB","Italy"
"NEXI.MI","FTSE MIB","Italy"
"PIRC.MI","FTSE MIB","Italy"
"PST.MI","FTSE MIB","Italy"
"PRY.MI","FTSE MIB","Italy"
"REC.MI","FTSE MIB","Italy"
"SPM.MI","FTSE MIB","Italy"
"SRG.MI","FTSE MIB","Italy"
"STLAM.MI","FTSE MIB","Italy"
"STMMI.MI","FTSE MIB","Italy"
"TIT.MI","FTSE MIB","Italy"
"TEN.MI","FTSE MIB","Italy"
"TRN.MI","FTSE MIB","Italy"
"UCG.MI","FTSE MIB","Italy"
"UNI.MI","FTSE MIB","Italy"
"4151.T","Nikkei","Japan"
"4502.T","Nikkei","Japan"
"4503.T","Nikkei","Japan"
"4506.T","Nikkei","Japan"
"4507.T","Nikkei","Japan"
"4519.T","Nikkei","Japan"
"4523.T","Nikkei","Japan"
"4568.T","Nikkei","Japan"
"4578.T","Nikkei","Japan"
"6479.T","Nikkei","Japan"
"6501.T","Nikkei","Japan"
"6503.T","Nikkei","Japan"
"6504.T","Nikkei","Japan"
"6506.T","Nikkei","Japan"
"6594.T","Nikkei","Japan"
"6645.T","Nikkei","Japan"
"6674.T","Nikkei","Japan"
"6701.T","Nikkei","Japan"
"6702.T","Nikkei","Japan"
"6723.T","Nikkei","Japan"
"6724.T","Nikkei","Japan"
"6752.T","Nikkei","Japan"
"6753.T","Nikkei","Japan"
"6758.T","Nikkei","Japan"
"6762.T","Nikkei","Japan"
"6770.T","Nikkei","Japan"
"6841.T","Nikkei","Japan"
"6857.T","Nikkei","Japan"
"6861.T","Nikkei","Japan"
"6902.T","Nikkei","Japan"
"6920.T","Nikkei","Japan"
"6952.T","Nikkei","Japan"
"6954.T","Nikkei","Japan"
"6971.T","Nikkei","Japan"
"6976.T","Nikkei","Japan"
"6981.T","Nikkei","Japan"
"7735.T","Nikkei","Japan"
"7751.T","Nikkei","Japan"
"7752.T","Nikkei","Japan"
"8035.T","Nikkei","Japan"
"7201.T","Nikkei","Japan"
"7202.T","Nikkei","Japan"
"7203.T","Nikkei","Japan"
"7205.T","Nikkei","Japan"
"7211.T","Nikkei","Japan"
"7261.T","Nikkei","Japan"
"7267.T","Nikkei","Japan"
"7269.T","Nikkei","Japan"
"7270.T","Nikkei","Japan"
"7272.T","Nikkei","Japan"
"4543.T","Nikkei","Japan"
"4902.T","Nikkei","Japan"
"7731.T","Nikkei","Japan"
"7733.T","Nikkei","Japan"
"7741.T","Nikkei","Japan"
"7762.T","Nikkei","Japan"
"9432.T","Nikkei","Japan"
"9433.T","Nikkei","Japan"
"9434.T","Nikkei","Japan"
"9613.T","Nikkei","Japan"
"9984.T","Nikkei","Japan"
"5831.T","Nikkei","Japan"
"7186.T","Nikkei","Japan"
"8304.T","Nikkei","Japan"
"8306.T","Nikkei","Japan"
"8308.T","Nikkei","Japan"
"8309.T","Nikkei","Japan"
"8316.T","Nikkei","Japan"
"8331.T","Nikkei","Japan"
"8354.T","Nikkei","Japan"
"8411.T","Nikkei","Japan"
"8253.T","Nikkei","Japan"
"8591.T","Nikkei","Japan"
"8697.T","Nikkei","Japan"
"8601.T","Nikkei","Japan"
"8604.T","Nikkei","Japan"
"8630.T","Nikkei","Japan"
"8725.T","Nikkei","Japan"
"8750.T","Nikkei","Japan"
"8766.T","Nikkei","Japan"
"8795.T","Nikkei","Japan"
"1332.T","Nikkei","Japan"
"2002.T","Nikkei","Japan"
"2269.T","Nikkei","Japan"
"2282.T","Nikkei","Japan"
"2501.T","Nikkei","Japan"
"2502.T","Nikkei","Japan"
"2503.T","Nikkei","Japan"
"2531.T","Nikkei","Japan"
"2801.T","Nikkei","Japan"
"2802.T","Nikkei","Japan"
"2871.T","Nikkei","Japan"
"2914.T","Nikkei","Japan"
"3086.T","Nikkei","Japan"
"3099.T","Nikkei","Japan"
"3382.T","Nikkei","Japan"
"8233.T","Nikkei","Japan"
"8252.T","Nikkei","Japan"
"8267.T","Nikkei","Japan"
"9843.T","Nikkei","Japan"
"9983.T","Nikkei","Japan"
"2413.T","Nikkei","Japan"
"2432.T","Nikkei","Japan"
"3659.T","Nikkei","Japan"
"4324.T","Nikkei","Japan"
"4385.T","Nikkei","Japan"
"4661.T","Nikkei","Japan"
"4689.T","Nikkei","Japan"
"4704.T","Nikkei","Japan"
"4751.T","Nikkei","Japan"
"4755.T","Nikkei","Japan"
"6098.T","Nikkei","Japan"
"6178.T","Nikkei","Japan"
"7974.T","Nikkei","Japan"
"9602.T","Nikkei","Japan"
"9735.T","Nikkei","Japan"
"9766.T","Nikkei","Japan"
"1605.T","Nikkei","Japan"
"3401.T","Nikkei","Japan"
"3402.T","Nikkei","Japan"
"3861.T","Nikkei","Japan"
"3863.T","Nikkei","Japan"
"3405.T","Nikkei","Japan"
"3407.T","Nikkei","Japan"
"4004.T","Nikkei","Japan"
"4005.T","Nikkei","Japan"
"4021.T","Nikkei","Japan"
"4042.T","Nikkei","Japan"
"4043.T","Nikkei","Japan"
"4061.T","Nikkei","Japan"
"4063.T","Nikkei","Japan"
"4183.T","Nikkei","Japan"
"4188.T","Nikkei","Japan"
"4208.T","Nikkei","Japan"
"4452.T","Nikkei","Japan"
"4631.T","Nikkei","Japan"
"4901.T","Nikkei","Japan"
"4911.T","Nikkei","Japan"
"6988.T","Nikkei","Japan"
"5019.T","Nikkei","Japan"
"5020.T","Nikkei","Japan"
"5101.T","Nikkei","Japan"
"5108.T","Nikkei","Japan"
"5201.T","Nikkei","Japan"
"5214.T","Nikkei","Japan"
"5232.T","Nikkei","Japan"
"5233.T","Nikkei","Japan"
"5301.T","Nikkei","Japan"
"5332.T","Nikkei","Japan"
"5333.T","Nikkei","Japan"
"5401.T","Nikkei","Japan"
"5406.T","Nikkei","Japan"
"5411.T","Nikkei","Japan"
"5541.T","Nikkei","Japan"
"3436.T","Nikkei","Japan"
"5706.T","Nikkei","Japan"
"5711.T","Nikkei","Japan"
"5713.T","Nikkei","Japan"
"5714.T","Nikkei","Japan"
"5801.T","Nikkei","Japan"
"5802.T","Nikkei","Japan"
"5803.T","Nikkei","Japan"
"2768.T","Nikkei","Japan"
"8001.T","Nikkei","Japan"
"8002.T","Nikkei","Japan"
"8015.T","Nikkei","Japan"
"8031.T","Nikkei","Japan"
"8053.T","Nikkei","Japan"
"8058.T","Nikkei","Japan"
"1721.T","Nikkei","Japan"
"1801.T","Nikkei","Japan"
"1802.T","Nikkei","Japan"
"1803.T","Nikkei","Japan"
"1808.T","Nikkei","Japan"
"1812.T","Nikkei","Japan"
"1925.T","Nikkei","Japan"
"1928.T","Nikkei","Japan"
"1963.T","Nikkei","Japan"
"5631.T","Nikkei","Japan"
"6103.T","Nikkei","Japan"
"6113.T","Nikkei","Japan"
"6273.T","Nikkei","Japan"
"6301.T","Nikkei","Japan"
"6302.T","Nikkei","Japan"
"6305.T","Nikkei","Japan"
"6326.T","Nikkei","Japan"
"6361.T","Nikkei","Japan"
"6367.T","Nikkei","Japan"
"6471.T","Nikkei","Japan"
"6472.T","Nikkei","Japan"
"6473.T","Nikkei","Japan"
"7004.T","Nikkei","Japan"
"7011.T","Nikkei","Japan"
"7013.T","Nikkei","Japan"
"7012.T","Nikkei","Japan"
"7832.T","Nikkei","Japan"
"7911.T","Nikkei","Japan"
"7912.T","Nikkei","Japan"
"7951.T","Nikkei","Japan"
"3289.T","Nikkei","Japan"
"8801.T","Nikkei","Japan"
"8802.T","Nikkei","Japan"
"8804.T","Nikkei","Japan"
"8830.T","Nikkei","Japan"
"9001.T","Nikkei","Japan"
"9005.T","Nikkei","Japan"
"9007.T","Nikkei","Japan"
"9008.T","Nikkei","Japan"
"9009.T","Nikkei","Japan"
"9020.T","Nikkei","Japan"
"9021.T","Nikkei","Japan"
"9022.T","Nikkei","Japan"
"9064.T","Nikkei","Japan"
"9147.T","Nikkei","Japan"
"9101.T","Nikkei","Japan"
"9104.T","Nikkei","Japan"
"9107.T","Nikkei","Japan"
"9201.T","Nikkei","Japan"
"9202.T","Nikkei","Japan"
"9301.T","Nikkei","Japan"
"9501.T","Nikkei","Japan"
"9502.T","Nikkei","Japan"
"9503.T","Nikkei","Japan"
"9531.T","Nikkei","Japan"
"9532.T","Nikkei","Japan"
"ACS.MC","IBEX35","Spain"
"ACX.MC","IBEX35","Spain"
"AENA.MC","IBEX35","Spain"
"AMS.MC","IBEX35","Spain"
"ANA.MC","IBEX35","Spain"
"ANE.MC","IBEX35","Spain"
"BBVA.MC","IBEX35","Spain"
"BKT.MC","IBEX35","Spain"
"CABK.MC","IBEX35","Spain"
"CLNX.MC","IBEX35","Spain"
"COL.MC","IBEX35","Spain"
"ELE.MC","IBEX35","Spain"
"ENG.MC","IBEX35","Spain"
"FDR.MC","IBEX35","Spain"
"FER.MC","IBEX35","Spain"
"GRF.MC","IBEX35","Spain"
"IAG.MC","IBEX35","Spain"
"IBE.MC","IBEX35","Spain"
"IDR.MC","IBEX35","Spain"
"ITX.MC","IBEX35","Spain"
"LOG.MC","IBEX35","Spain"
"MAP.MC","IBEX35","Spain"
"MEL.MC","IBEX35","Spain"
"MRL.MC","IBEX35","Spain"
"MTS.MC","IBEX35","Spain"
"NTGY.MC","IBEX35","Spain"
"RED.MC","IBEX35","Spain"
"REP.MC","IBEX35","Spain"
"ROVI.MC","IBEX35","Spain"
"SAB.MC","IBEX35","Spain"
"SAN.MC","IBEX35","Spain"
"SLR.MC","IBEX35","Spain"
"TEF.MC","IBEX35","Spain"
"UNI.MC","IBEX35","Spain"
"ADVANC.BK","SET50","Thailand"
"AOT.BK","SET50","Thailand"
"AWC.BK","SET50","Thailand"
"BANPU.BK","SET50","Thailand"
"BBL.BK","SET50","Thailand"
"BDMS.BK","SET50","Thailand"
"BEM.BK","SET50","Thailand"
"BGRIM.BK","SET50","Thailand"
"BH.BK","SET50","Thailand"
"BTS.BK","SET50","Thailand"
"CBG.BK","SET50","Thailand"
"CENTEL.BK","SET50","Thailand"
"COM7.BK","SET50","Thailand"
"CPALL.BK","SET50","Thailand"
"CPF.BK","SET50","Thailand"
"CPN.BK","SET50","Thailand"
"CRC.BK","SET50","Thailand"
"DELTA.BK","SET50","Thailand"
"EA.BK","SET50","Thailand"
"EGCO.BK","SET50","Thailand"
"GLOBAL.BK","SET50","Thailand"
"GPSC.BK","SET50","Thailand"
"GULF.BK","SET50","Thailand"
"HMPRO.BK","SET50","Thailand"
"INTUCH.BK","SET50","Thailand"
"IVL.BK","SET50","Thailand"
"KBANK.BK","SET50","Thailand"
"KTB.BK","SET50","Thailand"
"KTC.BK","SET50","Thailand"
"LH.BK","SET50","Thailand"
"MINT.BK","SET50","Thailand"
"MTC.BK","SET50","Thailand"
"OR.BK","SET50","Thailand"
"OSP.BK","SET50","Thailand"
"PTT.BK","SET50","Thailand"
"PTTEP.BK","SET50","Thailand"
"PTTGC.BK","SET50","Thailand"
"RATCH.BK","SET50","Thailand"
"SAWAD.BK","SET50","Thailand"
"SCB.BK","SET50","Thailand"
"SCC.BK","SET50","Thailand"
